Continent,Region,Country,Code,Year,Population,Entity,Life_expectancy,GDP_pc,Health%_GDP,Below_$2.15%,Below_$2.15_num,Palma,Gini,Homicide,Conflict_terror,Violence,Nature_forces,Heat_cold,TB_vac,HepB_vac,Influenza_vac,Polio_inact_vac,Measles_vac,Pneumo_vac,Polio_vac,Rubella_vac,Rota_vac,Yellow_fever_vac,DTP_vac,Diarrhea,Kidney_dis,Meningitis,Malaria,TB,Acute_hep,Maternal,Neonatal,Cardio,HIV_AIDS,Neoplasms,Chronic_respi,Lower_respi,Cirrhosis,Digestive_dis,Diabetes,Nutr_def,Protein_def,Suicide,Self_harm,Drug_use,Alcohol,Alzheimer,Parkinson,Road_injury,Fire_heat,Drowning,Poison,Hip_2,Hip_3,Hip_4,Hip_5,Hip_6,Vac_mean,Deaths,Hip_2_Percentage,Hip_3_Percentage,Hip_4_Percentage,Hip_5_Percentage,Hip_6_Percentage
Europe,Northern Europe,Estonia,EST,2013,1317985,Estonia,77.1272,28599.617,4.5115447,0.8596548,11330.0,1.398014,0.35079786,3.9454272,0.0,5.083517642461788,0.0,4.628277256569688,96.0,93.0,94.0,,94.0,,94.0,94.0,,,94.0,0.2276201929460502,23.14138628284844,0.4552403858921004,0.0,2.3520753271091857,0.0,0.0758733976486834,1.0622275670815675,576.7895689252913,3.8695432800828535,283.7665072060759,21.69979172752345,15.78166671092615,21.548044932226087,43.4754568526956,10.24290868257226,0.1517467952973668,0.0758733976486834,14.8978,17.14738786860245,8.573693934301225,16.768020880359032,44.99292480566926,8.573693934301225,7.13209937897624,4.476530461272321,3.6419230871368033,0.4552403858921004,13.657222099031475,27.314423153526032,977.4011085103398,110.95352142323318,15.705793313277464,94.14285714285714,1145.0320684994078,1.1927370835062807,2.3854723291132136,85.36015151010116,9.68999248803926,1.3716465892400975
Europe,Northern Europe,Estonia,EST,2014,1314531,Estonia,77.1406,29229.885,4.5842443,0.8305271,10918.0,1.3644811,0.34591556,3.118995,0.0,4.33614726468984,0.0,4.412220023719486,95.0,93.0,93.0,,93.0,,93.0,93.0,32.0,,93.0,0.2282182770889389,25.7886653110501,0.4564365541778779,0.0,2.206110011859743,0.0,0.0,1.0650186264150483,583.7062800344761,3.4993469153637307,291.9672491557825,22.669682190834603,16.96422526361113,22.51753667277531,45.03507334555062,10.269822469002252,0.1521455180592926,0.0760727590296463,16.1584,17.34458905875936,8.520149011320388,16.659934227492545,47.4694016344993,8.824440047438973,6.998693830727461,4.412220023719486,3.7275651924526696,0.4564365541778779,11.867362288409327,29.744448780591707,996.8574343244853,114.97691397951056,15.594915601077496,85.625,1169.0410749740743,1.0151364688937476,2.544345910279615,85.27137802635313,9.835147493176011,1.3339921012974967
Europe,Northern Europe,Estonia,EST,2015,1314658,Estonia,77.6563,28516.846,4.7824545,0.6000405,7893.0,1.2201737,0.3267033,3.4229474,0.0,4.107532149045607,0.0,4.031466738878096,95.0,91.0,93.0,95.0,93.0,,93.0,93.0,64.0,,93.0,0.2281962305025337,27.079286019634004,0.4563924610050675,0.0,1.9777006643552923,0.0,0.0,1.0649157423451574,571.2512303580095,3.2708126372029835,287.0708579721874,22.43929599941582,16.810455647019985,22.05896894857826,44.19400330732403,10.192764962446509,0.1521308203350225,0.0760654101675112,13.3612,16.201932365679895,8.291129708258726,15.82160531484234,49.3664511987148,8.899652989598815,6.465559864238457,4.183597559213118,3.346878047370495,0.4563924610050675,11.561946287923703,30.806491117842054,977.516586062687,111.94197157709458,14.452427931827138,90.0,1146.2794229773745,1.0086499029959397,2.6875202067070623,85.27733870714187,9.765679234329596,1.2608119488255356
Europe,Northern Europe,Estonia,EST,2016,1315928,Estonia,77.8201,29319.807,4.850104,0.47005862,6185.0,1.1253893,0.31196827,2.5077407,0.0,3.951583977238876,0.0,4.255551975488021,95.0,93.0,93.0,95.0,93.0,,93.0,93.0,85.0,,93.0,0.2279759986868582,29.560887829729285,0.4559519973737165,0.0,1.9757919886194384,0.0,0.075991999562286,0.9878959943097192,593.4975165814543,3.0396799824914438,295.0009423007946,23.101567866934968,17.32617590020123,22.64561586956125,45.51920773780936,10.86685593740691,0.1519839991245721,0.075991999562286,12.4886,16.11030390720465,8.7390799496629,15.654351909830932,51.370591704105394,9.347015946161187,6.383327963232031,4.027575976801162,3.267655981178301,0.5319439969360026,10.714876652726897,33.2844958082813,1011.2255381753407,113.70994341696507,14.210503918147497,92.55555555555556,1183.1453579714612,0.9056263949763433,2.813221180645849,85.4692562804893,9.610817694617358,1.2010784492711732
Europe,Northern Europe,Estonia,EST,2017,1317550,Estonia,77.976,30981.602,4.8454695,0.26870602,3540.0,1.075814,0.30355027,2.2010574,0.0,4.326211528974232,0.0,4.0985161853440095,94.0,92.0,93.0,94.0,93.0,,93.0,93.0,87.0,,93.0,0.2276953436302227,27.93062881864066,0.4553906872604455,0.0,1.897461196918523,0.0,0.0758984478767409,0.9107813745208913,605.4419187127623,2.884141019316155,293.1198056999734,23.07312815452924,17.153049220143448,21.782854540624644,44.85598269515389,10.70168115062047,0.1517968957534818,0.0758984478767409,15.1706,16.166369397745818,9.259610640962393,16.014572501992333,53.35660885734887,9.411407536715874,6.375469621646237,4.0985161853440095,3.3395317065766004,0.5312891351371865,10.62578511431824,31.497855868847488,1019.2402565367539,119.37916893476529,14.344806648704033,92.44444444444444,1195.087873103389,0.889121658202868,2.635610031507914,85.28580027257776,9.989154071554838,1.200313966156616
Europe,Northern Europe,Estonia,EST,2018,1322146,Estonia,78.1395,32280.738,4.922118,0.24873585,3288.0,1.0758765,0.30321452,2.1177669,0.0,4.386807508399223,0.0,4.613711345040563,92.0,93.0,92.0,93.0,87.0,,92.0,87.0,85.0,,92.0,0.2269038366413391,27.15282578474692,0.4538076732826783,0.0,1.8908653053444928,0.0,0.0,0.8319807343515769,614.5312242369602,2.72284603969607,290.73944934976925,22.99292211298903,17.017787748100435,21.40459525649966,44.47315198170247,10.66448032214294,0.1512692244275594,0.0756346122137797,11.5565,15.95890317710752,9.454326526722465,16.11017240153508,55.36453614048676,9.529961138936244,6.353307425957496,4.084269059544105,3.252288325192528,0.4538076732826783,11.118285753439785,30.55638333436701,1024.7733608845015,117.97439938478807,14.143672483976808,90.33333333333333,1198.566101841073,0.927632254605015,2.549411608373579,85.49994525211292,9.84296145231973,1.1800494325887605
Europe,Northern Europe,Estonia,EST,2019,1327039,Estonia,78.6693,33852.387,5.008575,0.5569404,7390.0,1.1149938,0.30767542,1.9592499,0.0,4.370632664149283,0.0,3.9938539862053792,92.0,91.0,91.0,92.0,88.0,,91.0,88.0,81.0,,91.0,0.2260672067663422,26.29915172048448,0.4521344135326844,0.0,1.8085376541307376,0.0,0.0,0.8289130914765881,617.9923875635908,2.5620950100185453,288.7631787762078,22.832787883400563,16.879684771886886,20.873538758092263,44.00774958384795,10.549802982429304,0.1507114711775614,0.0753557355887807,11.9633,15.673993002466393,9.645534155363936,16.126127415999076,57.04429184070703,9.570178419775154,6.17917031828002,4.06920972179416,3.1649408947287907,0.4521344135326844,10.323736550354663,29.614804086390834,1024.6872925362406,120.02342483431158,13.865455348335656,89.44444444444444,1198.5147133556334,0.8613775396590662,2.4709587422147297,85.49642996599466,10.014347216336361,1.1568865357951916
Europe,Northern Europe,Finland,FIN,2000,5176208,Finland,77.6712,35949.78,5.3710938,0.0,0.0,0.966293,0.27156627,2.8592353,0.0579574854797179,3.033108406771907,0.0579574854797179,2.221703610055856,99.0,,96.0,,96.0,,96.0,96.0,,,99.0,1.004596414981778,5.563918606052925,0.5602556929706071,0.0,2.2796610955355736,0.0386383236531453,0.0772766473062906,1.6807670789118212,434.83569439249743,0.2125107800922992,210.25043815859024,28.920785254379265,54.88573874929292,15.55192527039099,41.59415541261093,9.640261751459756,0.1738724564391539,0.0386383236531453,21.7401,24.9410379181053,3.9604281744473946,13.407498307641426,35.605215246373405,7.843579701588498,8.94477192570314,1.6421287552586756,3.071746730425052,0.2704682655720172,8.229962287787199,11.20511385941214,796.1040205494061,107.49785934815603,13.929115676958883,97.0,936.9660717217203,0.8783628923365653,1.195893234300598,84.96615241217077,11.472972457863232,1.4866190033288464
Europe,Northern Europe,Finland,FIN,2001,5188007,Finland,78.1422,36123.156,5.526428,,,,,3.0069377,0.057825673712468,3.045485482189981,0.0385504491416453,2.2359260502154297,99.0,,96.0,,96.0,,95.0,96.0,,,98.0,1.040862126824424,5.801842595817623,0.5397062879830348,0.0,2.1202747027904936,0.0385504491416453,0.057825673712468,1.5420179656658135,430.762718708745,0.0963761228541133,211.5455896647788,29.144139551083875,49.46022624873097,16.268289537774333,42.01998956439342,9.367759141419816,0.173477021137404,0.057825673712468,21.1854,23.9783793661034,4.009246710731115,13.666134220713271,36.16032129486333,8.076319095174698,8.80877762886596,1.5612931902366365,2.949109359335868,0.2505779194206947,8.384725355259524,11.141079801935502,788.8963912346302,107.07580068758581,13.569758097859157,96.66666666666667,929.0677551772701,0.9024880379859576,1.1991676322691596,84.91268659777191,11.525079854607084,1.4605778773658966
Europe,Northern Europe,Finland,FIN,2002,5200588,Finland,78.2698,35880.758,5.8596535,,,,,2.5381708,0.2115145441246259,2.7496890736201367,0.0,2.268974200609623,99.0,,96.0,,96.0,,95.0,96.0,,,98.0,1.153715695225232,6.057007399932469,0.538400657771775,0.0,2.019002466644156,0.038457189840841,0.0576857847612616,1.4806018088723814,433.1241005824726,0.1730573542837848,214.1296330338031,29.26592146888005,44.53342583569397,17.267278238537642,43.11050981158285,9.28741134656312,0.1730573542837848,0.0576857847612616,19.1809,22.72819919593708,4.076462123129154,13.748445368100684,36.64970191832154,8.383667385303355,8.556724739587139,1.615201973315325,2.9227464279039217,0.2499717339654669,7.768348618354386,11.344871003048116,791.122080810862,104.76737599079182,13.344644874771852,96.66666666666667,928.3473212978282,0.8367933466425309,1.2220502760958045,85.21832967696557,11.285364172142726,1.4374625281533704
Europe,Northern Europe,Finland,FIN,2003,5212991,Finland,78.5333,36471.54,6.137266,0.049275037,2569.0,0.9896116,0.27686605,1.9758338,0.0191828453185512,2.4745870460931165,0.0,2.3211242835447057,98.0,,96.0,,97.0,,96.0,97.0,,,98.0,1.1893364097501795,6.272790419166272,0.5179368236008848,0.0,1.860735995899475,0.0383656906371025,0.0575485359556538,1.5729933161212055,429.8875635887344,0.2493769891411667,216.4784094198513,29.349753337383472,38.05876511200575,18.47308004176489,44.38910406712768,9.07348583567476,0.1534627625484103,0.0575485359556538,18.9167,21.945175044422676,4.220225970081284,14.15693984509085,37.00370861948544,8.613097548029529,8.267806332295605,1.668907542713962,2.877426797782693,0.2493769891411667,6.790727974956374,11.509707191130774,786.1705496901876,104.85584702710977,13.063517661933426,97.0,922.390349545318,0.7362097812822723,1.2478130540724277,85.23187065841718,11.367838689855905,1.4162678163722051
Europe,Northern Europe,Finland,FIN,2004,5228143,Finland,78.846,38077.883,6.2730827,0.039413903,2061.0,1.0012985,0.27897766,2.8308342,0.0382545006898242,2.6778150482877,0.0,2.5056697951834908,98.0,,96.0,,97.0,,96.0,97.0,,,98.0,1.1093805200049045,6.598901368994689,0.4973085089677156,0.0,1.740579781387005,0.0382545006898242,0.0956362517245607,1.6640707800073564,422.27230586462537,0.2103997537940335,218.2036719347577,29.073420524266457,30.641855052549253,20.50441236974581,46.55572733951615,8.83678965934941,0.1721452531042092,0.0573817510347364,18.8647,21.460774886991423,4.552285582089089,14.441074010408666,37.20250192085412,8.722026157279938,8.0334451448631,1.7214525310420927,2.869087551736821,0.26778150482877,8.052573544161014,11.744131711776056,776.5281095027431,105.24336255762324,12.891766732470783,97.0,914.459944048774,0.8805824242566843,1.284269670662542,84.91657995041999,11.50879961911267,1.4097683355481323
Europe,Northern Europe,Finland,FIN,2005,5246070,Finland,78.9713,40534.965,6.4486876,0.05531524,2902.0,0.98782814,0.27619594,2.2683642,0.0571856646975736,2.420859805530616,0.0,2.3827360290655677,98.0,,98.0,,97.0,,97.0,97.0,,,97.0,1.200898958649046,6.976651093103981,0.4765472058131135,0.0,1.6393223879971102,0.038123776465049,0.0571856646975736,1.563074835067012,419.5330981096325,0.1715569940927208,219.859818873938,29.64123620157565,24.075164837678493,22.111790349728462,48.150329675356986,8.61597348110109,0.1715569940927208,0.0571856646975736,16.8822,20.910891391079417,4.822657722828708,14.62046827434632,38.08565268858403,8.940025581054009,7.701002845939913,1.696508052694684,2.821159458413632,0.2668664352553435,7.1291456992937565,11.951803921792886,772.3877111818941,104.2618956578925,12.485536792303572,97.33333333333333,908.216093253177,0.784961393247016,1.3159647809126815,85.04448631990725,11.479855557770671,1.3747319481623705
Europe,Northern Europe,Finland,FIN,2006,5266249,Finland,79.3729,41241.23,6.523245,0.08037546,4233.0,1.0016102,0.27999076,2.2596722,0.0189888476598808,2.3736059574851094,0.0,2.3546171098252286,98.0,,98.0,,97.0,,97.0,97.0,,,97.0,1.3102304885317804,7.443628282673303,0.455732343837141,0.0,1.538096660450351,0.0379776953197617,0.0759553906395235,1.405174726831185,417.2989161735421,0.2468550195784513,222.03659568698708,30.230245474530356,19.31165807009885,22.80560603951693,48.668416552274685,8.298126427367942,0.1708996289389278,0.0569665429796426,18.2465,20.60289971097075,5.051033477528312,14.621412698108276,39.15500387467437,9.247568810361988,7.36767289203378,1.7279851370491597,2.7154052153629653,0.2848327148982131,7.0068841149702195,12.266795588283046,769.1242856158151,106.9244185716437,12.095895959344118,97.33333333333333,907.4182798500563,0.7721779768562798,1.351834744866506,84.75961997844112,11.783366165966164,1.3330011338699137
Europe,Northern Europe,Finland,FIN,2007,5288694,Finland,79.3907,44680.04,6.355447,0.063742585,3371.0,1.0192622,0.28285572,2.4391677,0.2268991172489843,2.3635324713435866,0.0378165195414973,2.3257159518020893,,,97.0,,98.0,,97.0,98.0,,,99.0,1.493752521889147,7.941469103714452,0.43488997472722,0.0,1.4559360023476495,0.0378165195414973,0.0378165195414973,1.3992112230354037,419.49865127383055,0.3025321563319791,225.17846560984623,30.896096465403367,16.563635559175857,24.05130642839234,49.9745305740888,8.300726039358677,0.1701743379367382,0.0756330390829947,16.9785,20.59109489034533,5.407762294434127,14.256827867144516,40.42585938986071,9.586487703769588,7.260771751967499,1.682835119596634,2.684972887446315,0.2836238965612304,7.393131759936158,12.800891864796867,775.0117514834475,107.24653214555428,11.91220365557168,97.8,914.3645109093065,0.8085541019723,1.399976892373785,84.75960541302318,11.729078596773295,1.3027849958574367
Europe,Northern Europe,Finland,FIN,2008,5313358,Finland,79.695,46203.7,6.5766664,0.053872228,2862.0,0.9941589,0.2783821,2.5031288,0.0564614693758636,2.4466636729540903,0.0,2.258458775034545,,,98.0,,97.0,,97.0,97.0,,,99.0,1.5432801629402724,8.469220406379543,0.4140507754229999,0.0,1.3738957548126816,0.037640979583909,0.0752819591678181,1.355075265020727,419.2828715851633,0.1693844081275908,227.52090109493844,31.16673109547672,14.284751752093497,24.50427770912481,49.98722088743126,8.149272079916317,0.1693844081275908,0.0752819591678181,18.1245,20.288487995727,5.570864978418545,13.776598527710725,41.81912831772299,9.918398120360044,6.775376325103635,1.675023591483954,2.5784071014977723,0.2823073468793181,7.264712717364499,13.26844530332795,775.3100769795673,109.4979779399393,11.311114364964679,97.6,916.6523273051637,0.7925265120661168,1.447489403352678,84.58060421434548,11.945420818583296,1.2339590516524248
Europe,Northern Europe,Finland,FIN,2009,5338813,Finland,79.831,42181.793,7.239751,0.052470084,2801.0,0.97343624,0.27455446,2.2476897,0.0187307553195813,2.2102291277105977,0.0187307553195813,2.2102291277105977,,,98.0,,98.0,,99.0,98.0,,,99.0,1.498460425566507,8.990762553399042,0.3933458617112081,0.0,1.3111528723706938,0.0374615106391626,0.0374615106391626,1.2549606064119496,420.48672616928144,0.0936537765979066,231.1375206436337,31.935937819886178,13.074067213067773,24.762058532486527,50.217155011797566,7.941840255502487,0.1873075531958133,0.0749230212783253,17.8897,20.004446681312867,5.675418861833146,13.223913255624426,42.96835270311959,10.301915425769735,6.387187563977236,1.6295757128035766,2.491190457504318,0.28096132979372,6.705609466060358,13.523605340737728,779.9111899967278,110.06374692765976,10.788915064078852,98.4,920.9930667952644,0.7280846846538755,1.4683721113987505,84.68154844102655,11.950551084021004,1.1714436788998341
Europe,Northern Europe,Finland,FIN,2010,5363279,Finland,80.0117,43468.39,7.1804533,0.053840697,2888.0,0.98003477,0.2771409,2.2001498,0.018645310079897,2.032338798708775,0.018645310079897,2.218791899507745,,,99.0,,98.0,92.0,99.0,98.0,93.0,,99.0,1.3983982559922763,9.714206551626344,0.3542608915180433,0.0,1.2492357753531005,0.037290620159794,0.037290620159794,1.1746545350335122,424.46048396885567,0.2050984108788671,234.87497107646277,32.55471139950019,12.044870311613474,24.723681165943447,49.95078570404412,7.905611473876336,0.2050984108788671,0.074581240319588,16.4366,19.3911224830929,5.574947713889209,12.56693899385059,44.711453571593054,10.73969860602068,6.041080465886634,1.5662060467113494,2.442535620466509,0.2610343411185583,6.488571118376314,13.965337249842866,786.9998931623736,109.42076136844643,10.310856474183051,96.85714285714286,927.1854193732223,0.6998137570759677,1.506207599692782,84.88052947320783,11.801389353427808,1.1120598165956055
Europe,Northern Europe,Finland,FIN,2011,5388173,Finland,80.3915,44077.234,7.301516,0.04739088,2554.0,0.9817472,0.2764282,2.041511,0.0371183330602042,1.985830818720928,0.0371183330602042,2.134304150961745,,,99.0,,97.0,92.0,99.0,97.0,93.0,,99.0,1.2249049909867409,10.4302515899174,0.3526241640719405,0.0,1.2063458244566387,0.0371183330602042,0.0185591665301021,1.1321091583362302,423.81712688141226,0.148473332240817,237.2789440873558,33.1095530897022,11.413887416012813,24.312508154433797,49.29314630395126,7.869086608763304,0.2041508318311234,0.0742366661204085,15.6825,18.42925236439142,5.493513292910231,12.044899078036284,46.36079799219513,11.079822418470972,5.734782457801559,1.4661741558780683,2.3198958162627665,0.2598283314214298,6.235882635803081,14.401913227359255,787.5211133718238,109.09078514600404,9.780680761363824,96.57142857142857,927.0303751423539,0.672672956896963,1.5535535418834265,84.95095031280856,11.767768141281472,1.055055047129595
Europe,Northern Europe,Finland,FIN,2012,5413865,Finland,80.5008,43473.6,7.6498737,0.05272516,2855.0,0.9521467,0.2709663,1.6439292,0.0923554613940318,1.6069850282561535,0.0184710922788063,2.105704519783925,,,99.0,,97.0,92.0,99.0,97.0,93.0,,99.0,1.071323352170769,11.156539736399042,0.3140085687397081,0.0,1.126736629007188,0.0369421845576127,0.0369421845576127,1.071323352170769,425.6663215650926,0.1662398305092572,240.65986130056808,33.59891685514877,11.082655367283817,24.16018870067872,48.7821547083276,7.942569679886735,0.2031820150668699,0.0738843691152254,14.9051,17.584479849423655,5.356616760853845,11.6183170433692,47.96942664806012,11.415135028302332,5.467443314526683,1.4592162900257024,2.1611177966203443,0.2401241996244827,5.4674453017129165,14.813816007602703,792.3359743916778,108.84907533000916,9.327901600797212,96.57142857142857,930.7942126317997,0.5873957129851332,1.591524292541202,85.1247207641489,11.694214881530133,1.002144348794647
Europe,Northern Europe,Finland,FIN,2013,5438873,Finland,80.8831,41426.906,7.791476,0.08513758,4631.0,0.9558501,0.27193958,1.6363689,0.0367723239722641,1.6363684167657528,0.018386161986132,2.0040916564883937,,,98.0,,97.0,92.0,98.0,97.0,93.0,,98.0,0.9928527472511308,11.767143671124517,0.3125647537642449,0.0,1.048011233209527,0.0367723239722641,0.018386161986132,0.8825357753343386,426.8163643460695,0.1103169719167923,244.14984501384757,33.94085502639977,10.939766381748573,23.865238257999405,48.44753683345796,8.016366625953575,0.2022477818474526,0.0919308099306602,15.0442,16.804952055324698,5.221670004061503,11.08685567763763,49.66102352454267,11.73037134715225,5.166511518103107,1.360575986973772,2.1511809523774503,0.2390201058197167,5.3319874592125425,15.058266666642155,796.5804680491711,109.54907260871875,8.917288563274047,96.14285714285714,935.4370833470186,0.5699995813865483,1.6097572925763513,85.15596422572699,11.711003824730708,0.953275075579402
Europe,Northern Europe,Finland,FIN,2014,5461436,Finland,81.0125,41140.89,7.7814946,0.06616784,3614.0,0.9351439,0.26776975,1.6112968,0.0183102026646471,1.6662284424828928,0.0183102026646471,1.904261077123306,,,98.0,,96.0,92.0,98.0,96.0,92.0,,98.0,0.8605795252384171,12.322766393307548,0.2929632426343547,0.0,1.0253713492202416,0.0366204053292943,0.0366204053292943,0.9155101332323586,427.2868893822064,0.0915510133232358,246.34546665016308,34.24007898289021,10.912880788129716,23.19902677610797,47.624837130747295,8.074799375109404,0.2014122293111189,0.0732408106585886,13.6546,15.74677429159657,4.943754719454737,10.729778761483242,51.08546543436561,12.029803150673194,4.962064922119384,1.3549549971838908,2.06905290110513,0.2380326346404132,5.218406724935493,15.49043145429151,798.0501831386471,108.19017635757334,8.624105455048818,95.71428571428571,935.5733031304962,0.5577763610263701,1.6557154209573317,85.3006579461292,11.564051260928581,0.9217990109585144
Europe,Northern Europe,Finland,FIN,2015,5479457,Finland,81.4178,41660.523,7.577631,0.07020851,3847.0,0.95686626,0.2710204,1.4964975,0.0,1.5694985835275284,0.0,1.8249983529389864,,,97.0,99.0,95.0,92.0,97.0,95.0,91.0,,97.0,0.821249258822544,12.738488503514125,0.2919997364702378,0.0,0.948999143528273,0.0364999670587797,0.0364999670587797,0.7664993082343743,428.3818633853683,0.1094999011763391,248.82027543970145,34.601968771723186,11.077740002339649,22.410979774090755,46.66520788464989,8.21249258822544,0.2189998023526783,0.0912499176469493,12.1491,15.001486461158468,4.817995651758924,10.420740595281613,52.9249522352306,12.20923898116182,4.781495684700144,1.2957488305866804,1.9709982211741053,0.2189998023526783,4.8909944364665145,15.640235884687112,800.5902774672745,107.52351392459143,8.267242538813608,95.375,936.9122642518332,0.5220333453925052,1.6693383661891275,85.44986633370436,11.476369562784388,0.8823923919296088
Europe,Northern Europe,Finland,FIN,2016,5495217,Finland,81.2915,42577.58,7.2991805,0.047236145,2596.0,0.9570769,0.27078485,1.3466251,0.0181976435143507,1.4558114811480602,0.0,1.8561596384637769,,,92.0,99.0,94.0,87.0,92.0,94.0,84.0,,92.0,0.7824986711170823,12.79294339058858,0.2729646527152612,0.0,0.9098821757175376,0.0363952870287015,0.0363952870287015,0.7643010276027316,433.3768802942632,0.1091858610861045,253.07462835407588,35.376218991897865,11.500910701069676,22.182927443993567,46.84073440593883,8.73486888688836,0.218371722172209,0.0909882175717537,13.2613,14.99485825582502,4.876968461846002,10.081494506950316,54.75670933468141,12.501781094358968,4.731387313731196,1.3102303330332543,1.910752569006829,0.2001740786578583,4.676793863126187,15.595380491798597,811.5057148789574,110.4731116536617,8.152544294429138,91.75,950.4035451819731,0.49208506079706654,1.6409219610826011,85.38538381857352,11.623810981524644,0.8577981780221764
Europe,Northern Europe,Finland,FIN,2017,5508146,Finland,81.4976,43827.152,7.1199656,0.065777734,3623.0,0.97125417,0.27383086,1.2163817,0.0,1.4887041846748434,0.0,1.815492908140053,,,89.0,98.0,94.0,85.0,89.0,94.0,80.0,,89.0,0.853281666825825,12.67214049881757,0.2904788653024084,0.0,0.962211241314228,0.036309858162801,0.036309858162801,0.7261971632560212,442.2903822810797,0.1089295744884031,255.82110568601485,35.87413986484744,12.472436278922164,21.804069826762035,46.87602688817617,8.732520888153655,0.2178591489768063,0.0907746454070026,14.3984,14.995971421236838,5.047070284629347,10.2393800019099,56.35289986866725,12.67214049881757,4.79290127748974,1.3071548938608382,1.924422482628456,0.2178591489768063,4.520578792814896,15.576929151841652,824.2882450828282,113.70586207526091,8.242337802955841,89.75,966.3339529057015,0.4678070949718591,1.6119612795351825,85.30055708011176,11.766725336862581,0.8529492085186166
Europe,Northern Europe,Finland,FIN,2018,5515465,Finland,81.6266,44198.883,7.0984626,0.056774255,3131.0,0.9681187,0.27329773,1.5592532,0.0,1.5048595177378516,0.0,1.794952918747558,,,91.0,99.0,96.0,88.0,91.0,96.0,82.0,,91.0,0.8884110405922256,12.727847969300866,0.2900934010097064,0.0,0.9790652284077588,0.0362616751262133,0.0362616751262133,0.7071026649611591,450.93206103202544,0.1087850253786398,258.9808837514153,36.40672182671814,13.271773096194066,21.24934162396099,46.79569175037825,8.847848730796043,0.2175700507572797,0.0906541878155332,14.4052,15.211772715446475,5.167288705485395,10.225792385592149,57.873633501436416,12.92728718249504,4.804671954223261,1.287289466980572,1.9037379441261977,0.1994392131941731,4.8590656364854095,15.665043654524144,836.9013310754397,115.81097449045546,8.195138578524205,91.75,981.4315534354289,0.4950997977878954,1.5961422474842806,85.27353009447557,11.800208999299816,0.8350188609524245
Europe,Northern Europe,Finland,FIN,2019,5521539,Finland,81.8706,44928.516,7.33807,0.03882923,2144.0,0.99306095,0.27737328,1.466983,0.0,1.5032040885702338,0.0,1.7748674780708784,,,91.0,98.0,96.0,89.0,91.0,96.0,83.0,,91.0,0.923655524302192,12.786290199163677,0.2897742821340209,0.0,0.996099094835697,0.0362217852667526,0.0362217852667526,0.6882139200682997,459.7087877129909,0.0905544631668815,262.51738872078965,37.0005536499878,14.03594179086664,20.86374831364951,46.88910102781127,8.98300274615465,0.2173307116005157,0.1086653558002578,13.4337,15.81080926893752,5.270269756312507,10.232654337857616,59.4037278374743,13.166618944464576,4.817497440478099,1.2677624843363418,1.8835328338711363,0.1992198189671394,4.745054566641112,15.75647659103739,850.415074492818,117.31778014504653,8.168012577652716,91.875,996.4023983731958,0.47621870184056747,1.5813366785108751,85.34855755880074,11.77413666773471,0.8197503931131087
Europe,Northern Europe,Iceland,ISL,2000,281469,Iceland,79.8915,39474.6,7.1945877,,,,,1.7764387,0.0,1.065836735128913,0.0,0.3552789117096376,,,98.0,,91.0,,98.0,91.0,,,98.0,0.7105578234192753,5.6844625873542025,0.7105578234192753,0.0,1.065836735128913,0.0,0.0,2.4869523819674635,252.24802731384275,0.7105578234192753,178.3500136782381,28.777591848480647,31.264544230448116,4.973904763934927,18.11922449719152,6.750299322483115,0.3552789117096376,0.3552789117096376,12.6779,13.145319733256594,2.8422312936771013,2.131673470257826,28.42231293677101,7.4608571459023905,7.4608571459023905,0.7105578234192753,1.065836735128913,0.3552789117096376,3.197554346838551,10.65836735128913,521.9047213014577,66.68029457986492,9.592530616160216,95.2,612.0334681956105,0.5224476295823399,1.7414680577374302,85.27388589387616,10.894877166840393,1.567321251963687
Europe,Northern Europe,Iceland,ISL,2001,285245,Iceland,80.7039,41138.188,7.0746107,,,,,0.35058442,0.0,1.0517274623569213,0.0,0.3505758207856404,,,92.0,,88.0,,92.0,88.0,,,92.0,0.7011516415712808,5.959788953355887,0.7011516415712808,0.0,1.0517274623569213,0.0,0.0,2.1034549247138425,248.55825693701905,0.3505758207856404,179.14424442146225,28.396641483636877,29.448368945993792,4.908061490998966,18.229942680853306,6.660940594927167,0.3505758207856404,0.3505758207856404,12.4363,12.620729548283052,2.8046065662851234,2.1034549247138425,28.74721730442252,7.712668057284088,7.011516415712808,0.7011516415712808,1.0517274623569213,0.3505758207856404,1.7528877031425618,10.517274623569213,516.3981840172482,66.42497640098863,9.11497134042665,90.4,604.2082940853753,0.2901131481149242,1.7406703493684763,85.46691415399216,10.99372137907175,1.508580969452679
