Entity,Code,Year,GDP_capita
Niger,NER,2017,1128.3477
Niger,NER,2018,1188.8394
Niger,NER,2019,1210.8782
Nigeria,NGA,2000,941.4752
Nigeria,NGA,2001,998.49536
Nigeria,NGA,2002,1261.6782
Nigeria,NGA,2003,1643.9158
Nigeria,NGA,2004,2163.4158
Nigeria,NGA,2005,3456.3408
Nigeria,NGA,2006,3955.1292
Nigeria,NGA,2007,4276.3486
Nigeria,NGA,2008,4314.6997
Nigeria,NGA,2009,4471.677
Nigeria,NGA,2010,5035.7593
Nigeria,NGA,2011,5234.2905
Nigeria,NGA,2012,5303.822
Nigeria,NGA,2013,5541.9263
Nigeria,NGA,2014,5730.014
Nigeria,NGA,2015,5576.2925
Nigeria,NGA,2016,5327.929
Nigeria,NGA,2017,5060.9785
Nigeria,NGA,2018,5177.499
Nigeria,NGA,2019,4983.6753
North Macedonia,MKD,2000,8013.895
North Macedonia,MKD,2001,8306.393
North Macedonia,MKD,2002,8290.83
North Macedonia,MKD,2003,8313.259
North Macedonia,MKD,2004,8676.874
North Macedonia,MKD,2005,9492.968
North Macedonia,MKD,2006,10074.951
North Macedonia,MKD,2007,10573.322
North Macedonia,MKD,2008,11798.38
North Macedonia,MKD,2009,12264.356
North Macedonia,MKD,2010,12668.96
North Macedonia,MKD,2011,12742.101
North Macedonia,MKD,2012,13226.012
North Macedonia,MKD,2013,13212.767
North Macedonia,MKD,2014,13865.769
North Macedonia,MKD,2015,14449.225
North Macedonia,MKD,2016,15152.281
North Macedonia,MKD,2017,15235.447
North Macedonia,MKD,2018,15241.899
North Macedonia,MKD,2019,15779.604
Norway,NOR,2000,56381.223
Norway,NOR,2001,56772.67
Norway,NOR,2002,54437.688
Norway,NOR,2003,58280.91
Norway,NOR,2004,61862.293
Norway,NOR,2005,76282.555
Norway,NOR,2006,82402.68
Norway,NOR,2007,82926.92
Norway,NOR,2008,93274.22
Norway,NOR,2009,77867.0
Norway,NOR,2010,83524.734
Norway,NOR,2011,90686.55
Norway,NOR,2012,94650.805
Norway,NOR,2013,91533.164
Norway,NOR,2014,84909.97
Norway,NOR,2015,70778.65
Norway,NOR,2016,67263.195
Norway,NOR,2017,69604.79
Norway,NOR,2018,75245.914
Norway,NOR,2019,73668.79
Pakistan,PAK,2000,2879.3796
Pakistan,PAK,2001,2829.9724
Pakistan,PAK,2002,2881.1455
Pakistan,PAK,2003,2904.5984
Pakistan,PAK,2004,3076.1675
Pakistan,PAK,2005,3334.0825
Pakistan,PAK,2006,3591.6812
Pakistan,PAK,2007,3776.2563
Pakistan,PAK,2008,3911.9106
Pakistan,PAK,2009,4040.5366
Pakistan,PAK,2010,4204.3774
Pakistan,PAK,2011,4465.341
Pakistan,PAK,2012,4508.8867
Pakistan,PAK,2013,4434.178
Pakistan,PAK,2014,4487.1455
Pakistan,PAK,2015,4649.5283
Pakistan,PAK,2016,4587.18
Pakistan,PAK,2017,4743.69
Pakistan,PAK,2018,4957.3164
Pakistan,PAK,2019,5026.2085
Panama,PAN,2000,10030.54
Panama,PAN,2001,10025.104
Panama,PAN,2002,10359.59
Panama,PAN,2003,11373.855
Panama,PAN,2004,11404.923
Panama,PAN,2005,13825.336
Panama,PAN,2006,14851.861
Panama,PAN,2007,13690.339
Panama,PAN,2008,14888.1875
Panama,PAN,2009,15173.578
Panama,PAN,2010,16334.601
Panama,PAN,2011,18371.814
Panama,PAN,2012,20502.666
Panama,PAN,2013,21937.14
Panama,PAN,2014,23684.98
Panama,PAN,2015,24786.473
Panama,PAN,2016,26693.416
Panama,PAN,2017,29459.16
Panama,PAN,2018,29920.34
Panama,PAN,2019,29879.904
Paraguay,PRY,2000,5208.9824
Paraguay,PRY,2001,5397.5947
Paraguay,PRY,2002,6900.767
Paraguay,PRY,2003,7130.463
Paraguay,PRY,2004,7358.905
Paraguay,PRY,2005,7434.926
Paraguay,PRY,2006,7810.5986
Paraguay,PRY,2007,8203.628
Paraguay,PRY,2008,8691.898
Paraguay,PRY,2009,9207.959
Paraguay,PRY,2010,10500.25
Paraguay,PRY,2011,11502.423
Paraguay,PRY,2012,11276.215
Paraguay,PRY,2013,11698.768
Paraguay,PRY,2014,11972.812
Paraguay,PRY,2015,11727.364
Paraguay,PRY,2016,12007.704
Paraguay,PRY,2017,12347.542
Paraguay,PRY,2018,12377.3125
Paraguay,PRY,2019,12319.808
Peru,PER,2000,5241.1553
Peru,PER,2001,5204.9727
Peru,PER,2002,5464.4907
Peru,PER,2003,5745.861
Peru,PER,2004,6147.094
Peru,PER,2005,6727.838
Peru,PER,2006,7547.1685
Peru,PER,2007,8302.518
Peru,PER,2008,9017.797
Peru,PER,2009,8962.979
Peru,PER,2010,10113.219
Peru,PER,2011,11022.33
Peru,PER,2012,11566.978
Peru,PER,2013,11749.8545
Peru,PER,2014,11764.07
Peru,PER,2015,11662.247
Peru,PER,2016,11747.658
Peru,PER,2017,11956.625
Peru,PER,2018,12158.256
Peru,PER,2019,12236.712
Philippines,PHL,2000,4540.9434
Philippines,PHL,2001,4485.08
Philippines,PHL,2002,4454.3926
Philippines,PHL,2003,4472.4077
Philippines,PHL,2004,4514.1797
Philippines,PHL,2005,4605.2607
Philippines,PHL,2006,4742.3433
Philippines,PHL,2007,5020.0376
Philippines,PHL,2008,5260.8774
Philippines,PHL,2009,5374.6123
Philippines,PHL,2010,5814.083
Philippines,PHL,2011,6237.9414
Philippines,PHL,2012,6586.1475
Philippines,PHL,2013,6724.5034
Philippines,PHL,2014,6885.6484
Philippines,PHL,2015,7088.7803
Philippines,PHL,2016,7557.3813
Philippines,PHL,2017,7858.4766
Philippines,PHL,2018,8229.168
Philippines,PHL,2019,8448.533
Poland,POL,2000,15115.898
Poland,POL,2001,15189.506
Poland,POL,2002,15552.694
Poland,POL,2003,15706.335
Poland,POL,2004,16284.119
Poland,POL,2005,17152.693
Poland,POL,2006,17793.412
Poland,POL,2007,19368.365
Poland,POL,2008,20616.195
Poland,POL,2009,21338.791
Poland,POL,2010,23428.086
Poland,POL,2011,25108.1
Poland,POL,2012,25650.93
Poland,POL,2013,25615.729
Poland,POL,2014,25944.71
Poland,POL,2015,27173.203
Poland,POL,2016,27778.246
Poland,POL,2017,29047.824
Poland,POL,2018,30522.254
Poland,POL,2019,31985.158
Portugal,PRT,2000,24812.988
Portugal,PRT,2001,24602.002
Portugal,PRT,2002,24562.98
Portugal,PRT,2003,24338.291
Portugal,PRT,2004,24246.072
Portugal,PRT,2005,26620.916
Portugal,PRT,2006,27802.342
Portugal,PRT,2007,28355.006
Portugal,PRT,2008,28234.168
Portugal,PRT,2009,27659.717
Portugal,PRT,2010,28848.957
Portugal,PRT,2011,28366.145
Portugal,PRT,2012,28407.574
Portugal,PRT,2013,27645.287
Portugal,PRT,2014,27811.79
Portugal,PRT,2015,28654.186
Portugal,PRT,2016,29452.104
Portugal,PRT,2017,30430.031
Portugal,PRT,2018,30923.975
Portugal,PRT,2019,31796.8
Romania,ROU,2000,8579.492
Romania,ROU,2001,9329.077
Romania,ROU,2002,9709.697
Romania,ROU,2003,10250.483
Romania,ROU,2004,11500.137
Romania,ROU,2005,11938.75
Romania,ROU,2006,13755.002
Romania,ROU,2007,15591.713
Romania,ROU,2008,18339.736
Romania,ROU,2009,17999.645
Romania,ROU,2010,18466.545
Romania,ROU,2011,18560.094
Romania,ROU,2012,19638.709
Romania,ROU,2013,19739.795
Romania,ROU,2014,20324.879
Romania,ROU,2015,21573.496
Romania,ROU,2016,22819.523
Romania,ROU,2017,25424.059
Romania,ROU,2018,26494.797
Romania,ROU,2019,27888.36
Russian Federation,RUS,2000,9876.465
Russian Federation,RUS,2001,10164.179
Russian Federation,RUS,2002,10438.186
Russian Federation,RUS,2003,11531.988
Russian Federation,RUS,2004,13070.193
Russian Federation,RUS,2005,15078.187
Russian Federation,RUS,2006,17685.094
Russian Federation,RUS,2007,20822.137
Russian Federation,RUS,2008,23914.395
Russian Federation,RUS,2009,21305.682
Russian Federation,RUS,2010,24175.521
Russian Federation,RUS,2011,27628.418
Russian Federation,RUS,2012,29747.924
Russian Federation,RUS,2013,29418.775
Russian Federation,RUS,2014,28165.336
Russian Federation,RUS,2015,25285.736
Russian Federation,RUS,2016,25159.287
Russian Federation,RUS,2017,26797.824
Russian Federation,RUS,2018,28352.533
Russian Federation,RUS,2019,28526.293
Rwanda,RWA,2000,958.9727
Rwanda,RWA,2001,1012.68365
Rwanda,RWA,2002,1152.9174
Rwanda,RWA,2003,1143.5204
Rwanda,RWA,2004,1228.1973
Rwanda,RWA,2005,1308.7274
Rwanda,RWA,2006,1419.4016
Rwanda,RWA,2007,1445.7468
Rwanda,RWA,2008,1461.0057
Rwanda,RWA,2009,1519.4196
Rwanda,RWA,2010,1625.8533
Rwanda,RWA,2011,1734.1481
Rwanda,RWA,2012,1792.5505
Rwanda,RWA,2013,1787.6578
Rwanda,RWA,2014,1895.9352
Rwanda,RWA,2015,2016.8105
Rwanda,RWA,2016,2058.7534
Rwanda,RWA,2017,2067.8862
Rwanda,RWA,2018,2191.424
Rwanda,RWA,2019,2279.5068
Serbia,SRB,2000,8301.854
Serbia,SRB,2001,8081.595
Serbia,SRB,2002,8782.869
Serbia,SRB,2003,9226.935
Serbia,SRB,2004,9723.479
Serbia,SRB,2005,10908.844
Serbia,SRB,2006,12637.513
Serbia,SRB,2007,13095.026
Serbia,SRB,2008,14611.653
Serbia,SRB,2009,14599.97
Serbia,SRB,2010,14880.148
Serbia,SRB,2011,15588.887
Serbia,SRB,2012,15694.974
Serbia,SRB,2013,15421.81
Serbia,SRB,2014,15133.019
Serbia,SRB,2015,15407.801
Serbia,SRB,2016,15744.965
Serbia,SRB,2017,16038.909
Serbia,SRB,2018,16534.133
Serbia,SRB,2019,17220.316
Sierra Leone,SLE,2000,1039.8983
Sierra Leone,SLE,2001,1144.0094
Sierra Leone,SLE,2002,1275.2334
Sierra Leone,SLE,2003,1228.8932
Sierra Leone,SLE,2004,1160.946
Sierra Leone,SLE,2005,1110.48
Sierra Leone,SLE,2006,1093.63
Sierra Leone,SLE,2007,1122.0587
Sierra Leone,SLE,2008,1179.9845
Sierra Leone,SLE,2009,1238.3893
Sierra Leone,SLE,2010,1263.5675
Sierra Leone,SLE,2011,1466.3158
Sierra Leone,SLE,2012,1634.848
Sierra Leone,SLE,2013,2027.3401
Sierra Leone,SLE,2014,2016.1617
Sierra Leone,SLE,2015,1836.8203
Sierra Leone,SLE,2016,1844.4371
Sierra Leone,SLE,2017,1733.0524
Sierra Leone,SLE,2018,1980.2374
Sierra Leone,SLE,2019,1875.1897
Slovakia,SVK,2000,16586.258
Slovakia,SVK,2001,17509.824
Slovakia,SVK,2002,17807.055
Slovakia,SVK,2003,17933.791
Slovakia,SVK,2004,18032.133
Slovakia,SVK,2005,20581.326
Slovakia,SVK,2006,21880.303
Slovakia,SVK,2007,23660.205
Slovakia,SVK,2008,26117.062
Slovakia,SVK,2009,24693.074
Slovakia,SVK,2010,27152.83
Slovakia,SVK,2011,27487.03
Slovakia,SVK,2012,27630.148
Slovakia,SVK,2013,26579.676
Slovakia,SVK,2014,27592.22
Slovakia,SVK,2015,27625.566
Slovakia,SVK,2016,26400.781
Slovakia,SVK,2017,26467.105
Slovakia,SVK,2018,26797.637
Slovakia,SVK,2019,27473.168
Slovenia,SVN,2000,23822.059
Slovenia,SVN,2001,24032.043
Slovenia,SVN,2002,24492.586
Slovenia,SVN,2003,25069.729
Slovenia,SVN,2004,26020.281
Slovenia,SVN,2005,28253.645
Slovenia,SVN,2006,28215.104
Slovenia,SVN,2007,29137.088
Slovenia,SVN,2008,32109.96
Slovenia,SVN,2009,29353.318
Slovenia,SVN,2010,29828.684
Slovenia,SVN,2011,30934.697
Slovenia,SVN,2012,30515.654
Slovenia,SVN,2013,30056.854
Slovenia,SVN,2014,30388.379
Slovenia,SVN,2015,29830.53
Slovenia,SVN,2016,30507.389
Slovenia,SVN,2017,31594.707
Slovenia,SVN,2018,33605.02
Slovenia,SVN,2019,34093.465
South Africa,ZAF,2000,9835.729
South Africa,ZAF,2001,10054.936
South Africa,ZAF,2002,10455.937
South Africa,ZAF,2003,10534.0
South Africa,ZAF,2004,10985.227
South Africa,ZAF,2005,11681.897
South Africa,ZAF,2006,12412.51
South Africa,ZAF,2007,12991.569
South Africa,ZAF,2008,13103.29
South Africa,ZAF,2009,12561.623
South Africa,ZAF,2010,12896.751
South Africa,ZAF,2011,13401.342
South Africa,ZAF,2012,13223.486
South Africa,ZAF,2013,13105.894
South Africa,ZAF,2014,13029.222
South Africa,ZAF,2015,12932.482
South Africa,ZAF,2016,12695.811
South Africa,ZAF,2017,12735.031
South Africa,ZAF,2018,12671.332
South Africa,ZAF,2019,12536.135
"Korea, Republic of",KOR,2000,24834.428
"Korea, Republic of",KOR,2001,25421.316
"Korea, Republic of",KOR,2002,27263.982
"Korea, Republic of",KOR,2003,28216.994
"Korea, Republic of",KOR,2004,29892.195
"Korea, Republic of",KOR,2005,32088.42
"Korea, Republic of",KOR,2006,33109.707
"Korea, Republic of",KOR,2007,35007.51
"Korea, Republic of",KOR,2008,34997.27
"Korea, Republic of",KOR,2009,33631.83
"Korea, Republic of",KOR,2010,35927.84
"Korea, Republic of",KOR,2011,35839.074
"Korea, Republic of",KOR,2012,35776.125
"Korea, Republic of",KOR,2013,34785.42
"Korea, Republic of",KOR,2014,36241.836
"Korea, Republic of",KOR,2015,38249.12
"Korea, Republic of",KOR,2016,39214.76
"Korea, Republic of",KOR,2017,40875.21
"Korea, Republic of",KOR,2018,41392.887
"Korea, Republic of",KOR,2019,42219.47
Spain,ESP,2000,28207.709
Spain,ESP,2001,28700.03
Spain,ESP,2002,29265.547
Spain,ESP,2003,29217.018
Spain,ESP,2004,29781.826
Spain,ESP,2005,32439.225
Spain,ESP,2006,34817.586
Spain,ESP,2007,36548.96
Spain,ESP,2008,36635.13
Spain,ESP,2009,34948.168
Spain,ESP,2010,34567.598
Spain,ESP,2011,34297.75
Spain,ESP,2012,34080.395
Spain,ESP,2013,33551.82
Spain,ESP,2014,33744.027
Spain,ESP,2015,35774.746
Spain,ESP,2016,37270.555
Spain,ESP,2017,38928.51
Spain,ESP,2018,39610.01
Spain,ESP,2019,40366.4
Sri Lanka,LKA,2000,4912.5728
Sri Lanka,LKA,2001,4879.763
Sri Lanka,LKA,2002,5168.153
Sri Lanka,LKA,2003,5551.064
Sri Lanka,LKA,2004,5710.2783
Sri Lanka,LKA,2005,5823.6094
Sri Lanka,LKA,2006,6428.145
Sri Lanka,LKA,2007,7012.631
Sri Lanka,LKA,2008,7534.1147
Sri Lanka,LKA,2009,8348.82
Sri Lanka,LKA,2010,9202.4375
Sri Lanka,LKA,2011,10294.875
Sri Lanka,LKA,2012,11349.773
Sri Lanka,LKA,2013,11624.573
Sri Lanka,LKA,2014,11732.652
Sri Lanka,LKA,2015,12045.038
Sri Lanka,LKA,2016,12556.947
Sri Lanka,LKA,2017,12733.1
Sri Lanka,LKA,2018,12986.397
Sri Lanka,LKA,2019,13290.122
Sweden,SWE,2000,39777.26
Sweden,SWE,2001,38611.297
Sweden,SWE,2002,38685.71
Sweden,SWE,2003,39622.555
Sweden,SWE,2004,41318.496
Sweden,SWE,2005,42820.68
Sweden,SWE,2006,44403.99
Sweden,SWE,2007,47054.98
Sweden,SWE,2008,47859.117
Sweden,SWE,2009,44327.004
Sweden,SWE,2010,46317.094
Sweden,SWE,2011,49371.043
Sweden,SWE,2012,49126.625
Sweden,SWE,2013,48665.79
Sweden,SWE,2014,48693.203
Sweden,SWE,2015,50104.223
Sweden,SWE,2016,50485.5
Sweden,SWE,2017,52032.676
Sweden,SWE,2018,51773.867
Sweden,SWE,2019,52433.336
Switzerland,CHE,2000,47393.05
Switzerland,CHE,2001,47028.965
Switzerland,CHE,2002,46924.52
Switzerland,CHE,2003,47516.754
Switzerland,CHE,2004,48953.258
Switzerland,CHE,2005,52752.0
Switzerland,CHE,2006,55952.027
Switzerland,CHE,2007,61161.113
Switzerland,CHE,2008,65000.883
Switzerland,CHE,2009,63229.723
Switzerland,CHE,2010,64724.32
Switzerland,CHE,2011,70466.37
Switzerland,CHE,2012,71807.03
Switzerland,CHE,2013,70778.49
Switzerland,CHE,2014,71761.33
Switzerland,CHE,2015,71452.91
Switzerland,CHE,2016,72050.64
Switzerland,CHE,2017,73624.984
Switzerland,CHE,2018,74621.13
Switzerland,CHE,2019,75298.82
Syrian Arab Republic,SYR,2000,1739.5342
Syrian Arab Republic,SYR,2001,1965.3295
Syrian Arab Republic,SYR,2002,2404.0623
Syrian Arab Republic,SYR,2003,2895.448
Syrian Arab Republic,SYR,2004,3962.4417
Syrian Arab Republic,SYR,2005,5889.39
Syrian Arab Republic,SYR,2006,5537.8784
Syrian Arab Republic,SYR,2007,5684.9146
Syrian Arab Republic,SYR,2008,5792.876
Syrian Arab Republic,SYR,2009,5725.254
Syrian Arab Republic,SYR,2010,6208.3945
Syrian Arab Republic,SYR,2011,6367.389
Syrian Arab Republic,SYR,2012,5455.4517
Syrian Arab Republic,SYR,2013,4930.464
Syrian Arab Republic,SYR,2014,5466.561
Syrian Arab Republic,SYR,2015,5714.92
Syrian Arab Republic,SYR,2019,7210.547
Tajikistan,TJK,2000,1260.7507
Tajikistan,TJK,2001,1352.5188
Tajikistan,TJK,2002,1446.3743
Tajikistan,TJK,2003,1738.6636
Tajikistan,TJK,2004,1968.5964
Tajikistan,TJK,2005,2066.2488
Tajikistan,TJK,2006,2327.184
Tajikistan,TJK,2007,2482.9116
Tajikistan,TJK,2008,2692.801
Tajikistan,TJK,2009,2614.0508
Tajikistan,TJK,2010,3048.6135
Tajikistan,TJK,2011,3365.7507
Tajikistan,TJK,2012,3634.5227
Tajikistan,TJK,2013,3316.1638
Tajikistan,TJK,2014,3954.4094
Tajikistan,TJK,2015,3297.6838
Tajikistan,TJK,2016,3431.3176
Tajikistan,TJK,2017,4007.9075
Tajikistan,TJK,2018,3738.9204
Tajikistan,TJK,2019,3893.754
"Tanzania, United Republic of",TZA,2000,1186.7374
"Tanzania, United Republic of",TZA,2001,1256.266
"Tanzania, United Republic of",TZA,2002,1342.6566
"Tanzania, United Republic of",TZA,2003,1399.6641
"Tanzania, United Republic of",TZA,2004,1448.066
"Tanzania, United Republic of",TZA,2005,1594.942
"Tanzania, United Republic of",TZA,2006,1720.4012
"Tanzania, United Republic of",TZA,2007,1836.2662
"Tanzania, United Republic of",TZA,2008,1962.7386
"Tanzania, United Republic of",TZA,2009,2046.737
"Tanzania, United Republic of",TZA,2010,2284.5356
"Tanzania, United Republic of",TZA,2011,2613.548
"Tanzania, United Republic of",TZA,2012,2381.5862
"Tanzania, United Republic of",TZA,2013,2403.5068
"Tanzania, United Republic of",TZA,2014,2352.785
"Tanzania, United Republic of",TZA,2015,2468.433
"Tanzania, United Republic of",TZA,2016,2404.378
"Tanzania, United Republic of",TZA,2017,2300.1057
"Tanzania, United Republic of",TZA,2018,2318.2312
"Tanzania, United Republic of",TZA,2019,2358.761
Thailand,THA,2000,7754.838
Thailand,THA,2001,7973.485
Thailand,THA,2002,8546.553
Thailand,THA,2003,9118.895
Thailand,THA,2004,9775.835
Thailand,THA,2005,10626.4375
Thailand,THA,2006,11142.3955
Thailand,THA,2007,11842.095
Thailand,THA,2008,12565.461
Thailand,THA,2009,12314.047
Thailand,THA,2010,13892.665
Thailand,THA,2011,14623.642
Thailand,THA,2012,16121.761
Thailand,THA,2013,16157.032
Thailand,THA,2014,15646.753
Thailand,THA,2015,15575.195
Thailand,THA,2016,15815.401
Thailand,THA,2017,16665.379
Thailand,THA,2018,16928.791
Thailand,THA,2019,17116.309
Trinidad and Tobago,TTO,2000,14600.522
Trinidad and Tobago,TTO,2001,13814.56
Trinidad and Tobago,TTO,2002,14273.333
Trinidad and Tobago,TTO,2003,18370.72
Trinidad and Tobago,TTO,2004,20277.248
Trinidad and Tobago,TTO,2005,24625.355
Trinidad and Tobago,TTO,2006,29506.781
Trinidad and Tobago,TTO,2007,32177.518
Trinidad and Tobago,TTO,2008,37359.008
Trinidad and Tobago,TTO,2009,27754.578
Trinidad and Tobago,TTO,2010,31893.307
Trinidad and Tobago,TTO,2011,35802.52
Trinidad and Tobago,TTO,2012,35146.19
Trinidad and Tobago,TTO,2013,34756.574
Trinidad and Tobago,TTO,2014,33281.586
Trinidad and Tobago,TTO,2015,29230.36
Trinidad and Tobago,TTO,2016,26597.217
Trinidad and Tobago,TTO,2017,26099.36
Trinidad and Tobago,TTO,2018,27551.195
Trinidad and Tobago,TTO,2019,28643.447
Tunisia,TUN,2000,9209.732
Tunisia,TUN,2001,9309.315
Tunisia,TUN,2002,9135.332
Tunisia,TUN,2003,9128.271
Tunisia,TUN,2004,9222.796
Tunisia,TUN,2005,9700.734
Tunisia,TUN,2006,10007.455
Tunisia,TUN,2007,10596.723
Tunisia,TUN,2008,11081.663
Tunisia,TUN,2009,11440.045
Tunisia,TUN,2010,12024.073
Tunisia,TUN,2011,11746.1
Tunisia,TUN,2012,11816.902
Tunisia,TUN,2013,11290.616
Tunisia,TUN,2014,11199.042
Tunisia,TUN,2015,10798.313
Tunisia,TUN,2016,10819.564
Tunisia,TUN,2017,10910.07
Tunisia,TUN,2018,11044.128
Tunisia,TUN,2019,11090.384
Türkiye,TUR,2000,13102.521
Türkiye,TUR,2001,12617.92
Türkiye,TUR,2002,12320.653
Türkiye,TUR,2003,11893.271
Türkiye,TUR,2004,13078.015
Türkiye,TUR,2005,14305.218
Türkiye,TUR,2006,16124.404
Türkiye,TUR,2007,17354.523
Türkiye,TUR,2008,18270.861
Türkiye,TUR,2009,17457.613
Türkiye,TUR,2010,19774.947
Türkiye,TUR,2011,21790.71
Türkiye,TUR,2012,22535.361
Türkiye,TUR,2013,23663.62
Türkiye,TUR,2014,24477.896
Türkiye,TUR,2015,25759.299
Türkiye,TUR,2016,25308.475
Türkiye,TUR,2017,26611.184
Türkiye,TUR,2018,27500.416
Türkiye,TUR,2019,26947.576
Turkmenistan,TKM,2000,8034.441
Turkmenistan,TKM,2001,7551.4746
Turkmenistan,TKM,2002,7799.6636
Turkmenistan,TKM,2003,8232.496
Turkmenistan,TKM,2004,8608.471
Turkmenistan,TKM,2005,10112.431
Turkmenistan,TKM,2006,10707.872
Turkmenistan,TKM,2007,11383.742
Turkmenistan,TKM,2008,11834.687
Turkmenistan,TKM,2009,17470.982
Turkmenistan,TKM,2010,18016.64
Turkmenistan,TKM,2011,18222.064
Turkmenistan,TKM,2012,19124.281
Turkmenistan,TKM,2013,21025.355
Turkmenistan,TKM,2014,22056.768
Turkmenistan,TKM,2015,22386.383
Turkmenistan,TKM,2016,23685.973
Turkmenistan,TKM,2017,24618.834
Turkmenistan,TKM,2018,25683.87
Turkmenistan,TKM,2019,26026.03
Uganda,UGA,2000,1280.7323
Uganda,UGA,2001,1323.4889
Uganda,UGA,2002,1356.7524
Uganda,UGA,2003,1385.184
Uganda,UGA,2004,1422.1758
Uganda,UGA,2005,1521.9913
Uganda,UGA,2006,1577.836
Uganda,UGA,2007,1631.8851
Uganda,UGA,2008,1708.3127
Uganda,UGA,2009,1831.6345
Uganda,UGA,2010,1946.5391
Uganda,UGA,2011,2054.6318
Uganda,UGA,2012,1923.2571
Uganda,UGA,2013,1896.2063
Uganda,UGA,2014,1906.1506
Uganda,UGA,2015,1986.3871
Uganda,UGA,2016,1901.3954
Uganda,UGA,2017,1927.2313
Uganda,UGA,2018,1992.5455
Uganda,UGA,2019,2092.1492
Ukraine,UKR,2000,4870.4756
Ukraine,UKR,2001,5215.4985
Ukraine,UKR,2002,5513.8413
Ukraine,UKR,2003,6184.219
Ukraine,UKR,2004,6857.732
Ukraine,UKR,2005,7998.7056
Ukraine,UKR,2006,8927.224
Ukraine,UKR,2007,10188.095
Ukraine,UKR,2008,11015.119
Ukraine,UKR,2009,9265.714
Ukraine,UKR,2010,9614.152
Ukraine,UKR,2011,10788.208
Ukraine,UKR,2012,11532.7705
Ukraine,UKR,2013,12007.117
Ukraine,UKR,2014,11593.284
Ukraine,UKR,2015,10390.095
Ukraine,UKR,2016,10924.748
Ukraine,UKR,2017,12090.982
Ukraine,UKR,2018,12686.416
Ukraine,UKR,2019,13144.867
United Arab Emirates,ARE,2000,110999.98
United Arab Emirates,ARE,2001,109013.31
United Arab Emirates,ARE,2002,103268.2
United Arab Emirates,ARE,2003,105845.3
United Arab Emirates,ARE,2004,104241.47
United Arab Emirates,ARE,2005,109441.78
United Arab Emirates,ARE,2006,111575.26
United Arab Emirates,ARE,2007,104804.83
United Arab Emirates,ARE,2008,100553.41
United Arab Emirates,ARE,2009,74990.26
United Arab Emirates,ARE,2010,72385.516
United Arab Emirates,ARE,2011,81192.89
United Arab Emirates,ARE,2012,85042.44
United Arab Emirates,ARE,2013,83828.6
United Arab Emirates,ARE,2014,86664.97
United Arab Emirates,ARE,2015,74834.68
United Arab Emirates,ARE,2016,71667.68
United Arab Emirates,ARE,2017,66384.22
United Arab Emirates,ARE,2018,65818.64
United Arab Emirates,ARE,2019,66112.72
United Kingdom,GBR,2000,35217.96
United Kingdom,GBR,2001,35888.945
United Kingdom,GBR,2002,35795.543
United Kingdom,GBR,2003,36378.227
United Kingdom,GBR,2004,37092.02
United Kingdom,GBR,2005,39429.31
United Kingdom,GBR,2006,39719.867
United Kingdom,GBR,2007,39250.95
United Kingdom,GBR,2008,40177.633
United Kingdom,GBR,2009,36955.32
United Kingdom,GBR,2010,39109.24
United Kingdom,GBR,2011,39317.527
United Kingdom,GBR,2012,40067.906
United Kingdom,GBR,2013,41322.348
United Kingdom,GBR,2014,41283.164
United Kingdom,GBR,2015,42629.234
United Kingdom,GBR,2016,42644.363
United Kingdom,GBR,2017,44093.934
United Kingdom,GBR,2018,44296.246
United Kingdom,GBR,2019,44274.957
United States,USA,2000,50036.992
United States,USA,2001,49912.227
United States,USA,2002,50114.773
United States,USA,2003,51065.867
United States,USA,2004,52582.02
United States,USA,2005,53969.164
United States,USA,2006,55032.86
United States,USA,2007,55561.863
United States,USA,2008,54933.59
United States,USA,2009,52871.707
United States,USA,2010,53887.066
United States,USA,2011,54379.754
United States,USA,2012,55351.996
United States,USA,2013,56144.17
United States,USA,2014,57250.527
United States,USA,2015,58543.562
United States,USA,2016,59115.33
United States,USA,2017,60116.57
United States,USA,2018,61618.742
United States,USA,2019,62589.0
Uruguay,URY,2000,11817.2705
Uruguay,URY,2001,11256.09
Uruguay,URY,2002,10349.894
Uruguay,URY,2003,10257.761
Uruguay,URY,2004,10614.157
Uruguay,URY,2005,11229.846
Uruguay,URY,2006,11861.173
Uruguay,URY,2007,13070.946
Uruguay,URY,2008,14605.955
Uruguay,URY,2009,15475.951
Uruguay,URY,2010,17710.604
Uruguay,URY,2011,19352.547
Uruguay,URY,2012,19712.188
Uruguay,URY,2013,19969.344
Uruguay,URY,2014,20720.693
Uruguay,URY,2015,20543.252
Uruguay,URY,2016,20435.482
Uruguay,URY,2017,20615.557
Uruguay,URY,2018,20458.264
Uruguay,URY,2019,20545.422
Uzbekistan,UZB,2000,4446.1406
Uzbekistan,UZB,2007,6759.2437
Uzbekistan,UZB,2008,6940.7056
Uzbekistan,UZB,2009,7537.4507
Uzbekistan,UZB,2010,7567.7266
Uzbekistan,UZB,2011,8462.513
Uzbekistan,UZB,2012,9236.436
Uzbekistan,UZB,2013,9558.709
Uzbekistan,UZB,2014,9850.446
Uzbekistan,UZB,2015,10492.51
Uzbekistan,UZB,2016,10490.152
"Venezuela, Bolivarian Republic of",VEN,2000,8666.309
"Venezuela, Bolivarian Republic of",VEN,2001,8312.309
"Venezuela, Bolivarian Republic of",VEN,2002,7754.029
"Venezuela, Bolivarian Republic of",VEN,2003,7481.871
