Entity,Code,Year,Population,Meningitis,Alzheimer's disease and other dementias,Parkinson's disease,Nutritional deficiencies,Malaria,Drowning,Interpersonal violence,Maternal disorders,HIV/AIDS,Drug use disorders,Tuberculosis,Cardiovascular diseases,Lower respiratory infections,Neonatal disorders,Alcohol use disorders,Self,Exposure to forces of nature,Diarrheal diseases,Environmental heat and cold exposure,Neoplasms,Conflict and terrorism,Diabetes mellitus,Chronic kidney disease,Poisonings,Protein,Road injuries,Chronic respiratory diseases,Cirrhosis and other chronic liver diseases,Digestive diseases,"Fire, heat, and hot substances",Acute hepatitis
Austria,AUT,2010,8362829,0.4424340136573401,44.075993901106905,10.427093511059477,0.1076190844031367,0.0,0.7772489429115435,0.8250796470907154,0.0239153520895859,0.5380954220156839,2.5230696454513177,0.6217991543292347,366.5625591531287,11.945718368748183,1.7816937306741534,5.452700276425597,17.326672588905023,0.2869842250750314,0.8729103512698873,0.478307041791719,249.8795563080388,0.0,26.868898072649817,29.499586802504272,0.3587302813437893,0.0239153520895859,7.162647950830992,35.502340176990344,23.401172019659853,40.45281805953464,0.5380954220156839,0.0358730281343789
Austria,AUT,2011,8391201,0.417103582669513,45.82180786755078,10.677851716339532,0.1072552069721604,0.0,0.7507864488051234,0.8461244105581549,0.0357517356573868,0.4886070539842866,2.466869760359691,0.6435312418329628,367.4325045961836,11.655065824308103,1.656497085458923,5.577270762552345,17.24425383207958,0.0119172452191289,0.9533796175303154,0.4766898087651577,251.9067294419476,0.0,26.38478091515148,31.485361868938664,0.3575173565738683,0.0238344904382578,6.75707803924611,35.58489422431902,22.91686255638496,39.75593005101416,0.5243587896416735,0.0357517356573868
Austria,AUT,2012,8429641,0.4033386475177293,47.49905719591143,10.961320891364176,0.1186290139758027,0.0,0.7354998866499771,0.8066772950354587,0.0237258027951605,0.4626531545056308,2.289539969732993,0.640596675469335,371.2850879414675,11.483288552857708,1.5184513788902754,5.717918473633693,17.17748122369624,0.1542177181685436,1.1032498299749658,0.5694192670838533,254.7320817102413,0.0,26.252600792845158,34.0465270110554,0.3558870419274083,0.0237258027951605,6.44155545888609,36.28861537519806,22.658141669378328,39.28992942878588,0.5219676614935322,0.0355887041927408
Austria,AUT,2013,8479542,0.3891719623536271,48.62290911466681,11.097297471962518,0.1061378079146255,0.0,0.7075853860975039,0.7783439247072542,0.0235861795365834,0.5896544884145866,2.11096306852422,0.6604130270243369,370.6803975969457,11.403917805938104,1.4859293108047582,5.825786345536114,17.052807804949843,0.259447974902418,1.2028951563657566,0.483516680499961,255.0255662393087,0.0235861795365834,26.086314567461308,35.60333801047274,0.3419996032804602,0.0235861795365834,6.0262688715970745,36.806233166838496,22.26535348253479,38.62236899115542,0.5071028600365445,0.0353792693048751
Austria,AUT,2014,8546066,0.3627400022419672,49.73048417833422,11.233238779106085,0.1170129039490217,0.0,0.6669735525094237,0.8307916180380539,0.0585064519745108,0.5031554869807933,1.919011624763956,0.6552722621145214,369.4214390574564,11.514069748583736,1.474362589757673,5.920852939820498,17.00197494379285,0.070207742369413,1.298843233834141,0.4446490350062824,254.74879318741517,0.0,26.175786613396152,37.139895713419484,0.3510387118470651,0.0234025807898043,5.815541326266378,37.081389261444976,21.79950400570274,37.7483628139544,0.5031554869807933,0.0351038711847065
Austria,AUT,2015,8642422,0.3702665757353668,51.10835828197234,11.51297633927156,0.1157083049173021,0.0,0.6711081685203523,0.9140956088466868,0.0462833219669208,0.5091165416361293,1.7934787262181828,0.6363956770451616,373.8535331878031,12.137801185824992,1.4810663029414672,6.00526102520798,17.03226248382687,0.2082749488511438,1.423212150482816,0.4512623891774783,254.55827081806467,0.0,26.68233511392987,38.98212792663908,0.3586957452436365,0.0231416609834604,5.727561093406455,38.17216979221797,21.61431135855204,37.501061623697616,0.5091165416361293,0.0347124914751906
Austria,AUT,2016,8736491,0.3662797798338028,51.94305127768117,11.492028092285564,0.1259086743178697,0.0,0.6524358578289613,0.881360720225088,0.0457849724792253,0.4006185091932218,1.6482590092521128,0.5952046422299296,368.2141949210501,12.510743729948327,1.5109040918144367,6.009277637898328,16.66572998243803,0.103016188078257,1.556689064293662,0.4235109954328345,251.2908214522284,0.0,26.32635917555458,39.27206014405555,0.3777260229536092,0.0228924862396126,5.539981669986268,38.1045433458353,20.9466249092456,36.6623167127397,0.4921884541516725,0.034338729359419
Austria,AUT,2017,8797497,0.3410060838895427,52.66270622200837,11.44643754922565,0.136402433555817,0.0,0.6251778204641616,0.8411483402608719,0.0341006083889542,0.4205741701304359,1.5458942469659267,0.5683434731492378,362.3189641326391,13.231036054914256,1.4663261607250335,5.956239598604012,16.36829202669805,0.1250355640928323,1.6140954637438352,0.4092073006674511,248.33199715782797,0.0,25.870994897753302,38.79512547716697,0.3637398228155122,0.0227337389259695,5.421996733843729,38.27224948186967,20.40353068605764,35.97614185034675,0.4774085174453598,0.0341006083889542
Austria,AUT,2018,8840518,0.3506581854140221,53.26610951982678,11.503850792453564,0.1357386524183311,0.0,0.6221354902506844,0.8031203601417927,0.0339346631045827,0.4072159572549934,1.5723060571790024,0.5655777184097132,365.7251758324569,13.245830165155482,1.3573865241833114,5.848073608356434,16.152899637781406,0.0,1.4591905134970595,0.3959044028867992,248.06238729450016,0.0,25.960017275005832,37.972888014028136,0.3506581854140221,0.0226231087363885,5.486103868574217,37.961576459659945,20.3042400909087,36.06123532580331,0.4750852834641589,0.0339346631045827
Austria,AUT,2019,8879939,0.3491014972062308,54.07694805110711,11.711792164338066,0.13513606343467,0.0,0.6306349626951266,0.7882937033689082,0.0337840158586675,0.3941468516844541,1.5765874067378165,0.5630669309777916,371.6016517681034,13.569913036564778,1.2950539412489206,5.822112066310365,15.968578162530171,0.1238747248151141,1.407667327444479,0.3941468516844541,250.6548749940737,0.0,26.35153236976065,37.91692713204449,0.3491014972062308,0.0225226772391116,5.529317262201913,38.356119338207165,20.371761562776506,36.45295311150223,0.4729762220213449,0.0337840158586675
Azerbaijan,AZE,2000,8190341,2.5639958092098976,9.804231594264513,2.0389871435145377,0.9401317967102956,0.0122095038533804,5.2500866569536,6.178008949810514,0.6471037042291646,0.5738466811088817,0.2563995809209897,16.910162836931942,364.1484524270723,64.7469989344766,33.57613559679628,2.9546999325180723,2.844814397837648,0.5127991618419795,9.804231594264513,1.6849115317665038,88.72646450251582,0.158723550093946,15.994450047928408,8.058272543231105,1.1354838583643831,0.7203607273494473,8.278043612591954,22.42885857865991,31.402843910894557,41.52452260534696,5.933818872742905,0.6104751926690232
Azerbaijan,AZE,2001,8282030,2.354495214337548,9.635318877135196,2.088859856822542,0.8089804069775164,0.0120743344325002,4.467503740025091,5.324781484732608,0.5674937183275115,0.6157910560575125,0.3018583608125061,16.131310801820327,367.1684357579,58.68126534195119,33.30101436483567,2.740873916177556,3.211772959045065,0.0120743344325002,8.041506732045162,1.678332486117534,88.22716169827929,0.0845203410275017,16.517689503660336,8.222621748532665,1.0021697578975204,0.6037167216250122,7.969060725450161,20.321104849897917,31.381195190068137,41.41496710347584,5.699085852140115,0.6278653904900127
Azerbaijan,AZE,2002,8372128,2.138046623271885,9.352460927496567,2.1858242014455587,0.7286080671485194,0.0119443945434183,4.359704008347698,4.729980239193668,0.5255533599104074,0.644997305344591,0.3105542581288771,15.360491382836004,376.5112047976333,55.26671355239671,34.02958005419888,2.591933615921782,3.392208050330812,0.0119443945434183,6.473861842532747,1.6841596306219877,89.70240302107182,0.0597219727170917,17.1163173807185,8.647741649434886,0.9436071689300498,0.5374977544538259,7.8355228204824385,19.21853082036013,31.533201594624447,41.53065982746561,5.470532700885605,0.644997305344591
Azerbaijan,AZE,2003,8462335,2.008901798380707,9.11096050912662,2.339779741643412,0.6735729559276489,0.0118170694022394,4.2305108460017244,4.384132748230837,0.5081339842962965,0.6735729559276489,0.3308779432627047,14.91314158562619,391.4167898103774,53.27134886529546,35.39212285970716,2.517035782677003,3.710559792303188,0.0118170694022394,5.246778814594317,1.7489262715314389,92.30312910089238,0.1772560410335918,17.7019699645547,9.595460354618435,0.9099143439724378,0.496316914894057,7.941070638304913,18.848225696571927,31.91790445544876,41.9624134473523,5.376766578018951,0.6735729559276489
Azerbaijan,AZE,2004,8556168,1.7881836822278383,8.870793560855747,2.4543697599205627,0.6311236525510018,0.0116874750472407,4.195803541959438,4.184116066912197,0.5259363771258349,0.7012485028344464,0.3272493013227417,14.258719557633745,399.34933488917,51.50670253319009,36.44154719729673,2.384244909637118,4.032178891298067,0.0116874750472407,4.38280314271529,1.8466210574640425,93.7919872541072,0.0934998003779262,17.858461872183902,10.85766431888668,0.8882481035902989,0.4558115268423902,7.947483032123727,18.69996007558524,32.19899375514834,42.10997259520851,5.271051246305589,0.6895610277872056
Azerbaijan,AZE,2005,8656243,1.698196319119045,8.652714578368467,2.599280080284253,0.5891701515310972,0.0115523559123744,4.2512669757538,4.04332456933106,0.5545130837939739,0.7277984224795908,0.3350183214588592,13.389180502441995,409.4270458904631,49.49029272861217,36.493892327190906,2.3335758942996403,4.309028755315673,0.0,3.511916197361835,1.8021675223304152,96.43906715650196,0.2772565418969869,18.06788464695365,11.644774759673451,0.935740828902331,0.4274371687578548,8.202172697785864,18.934311340381733,32.231072995524734,41.88884253826978,5.256321940130378,0.6353795751805951
Azerbaijan,AZE,2006,8763353,1.5062727702512957,8.558368012791451,2.7615000787940414,0.5249132381178757,0.0114111573503886,4.0281385446871765,3.7656819256282383,0.5363243954682643,0.7303140704248705,0.3309235631612694,11.616558182695597,413.1523630281697,46.76292282189249,36.59558162269624,2.1909422112746118,4.473173681352332,0.0,2.875611652297928,1.6888512878575128,97.98760816778692,0.057055786751943,17.961161669511657,12.39251688252202,0.9243037453814766,0.3765681925628238,8.033454774673576,18.85123194284197,31.962651738438478,41.17145572020208,5.020909234170984,0.57055786751943
Azerbaijan,AZE,2007,8878408,1.3290671030211725,8.323564314683443,2.8496099751216657,0.4730577824312647,0.0112632805340777,3.885831784256817,3.42403728235963,0.5293741851016533,0.6420069904424307,0.3266351354882542,9.799054064647626,408.3502357629882,43.66773863061936,36.0087078674465,2.004863935065836,4.685524702176336,0.0,2.4103420342926345,1.5655959942368043,99.49982023804267,0.1351593664089327,17.683350438502035,13.223091347007257,0.923589003794374,0.3266351354882542,7.850506532252178,18.44925351481932,31.80750422823551,40.5140200810776,4.786894226983035,0.5068476240334979
Azerbaijan,AZE,2008,8999697,1.2889322829424146,8.266944987147902,2.9556550626093303,0.4444594079111774,0.0111114851977794,3.8223509080361264,3.5112293224983016,0.5111283190978541,0.4889053487022952,0.3444560411311625,9.311424595739169,410.9249455842791,41.8236302844418,35.034512828598565,2.077847731984755,4.555708931089569,0.0,2.100070702380313,1.5444964424913417,102.11454896759302,0.3889019819222803,18.11172087238048,13.278224811346425,0.9222532714156932,0.3111215855378242,7.966934886807857,18.656183647071675,31.24549637615577,39.86800888963262,4.755715664649599,0.4666823783067363
Azerbaijan,AZE,2009,9119630,1.2390853576296406,8.388498217581196,3.0703000012061894,0.4166835715922685,0.0109653571471649,3.739186787183252,3.5637410728286123,0.5044064287695883,0.4386142858865985,0.3508914287092787,8.827112503467795,413.2294840909116,40.03451894429927,33.82812679900391,2.1053485722556724,4.451935001748974,0.0,1.8860414293123733,1.5132192863087648,103.9954471837125,0.0877228571773196,18.32311179291265,13.399666433835584,0.910124643214692,0.285099285826289,7.949883931694597,18.816552864535076,30.823618940680703,39.33273608688072,4.704138216133768,0.4166835715922685
Azerbaijan,AZE,2010,9237203,1.201662451285308,8.498243461792493,3.171955839879236,0.4005541504284359,0.0108257878494171,3.7348968080489295,3.680767868801844,0.5088120289226079,0.4546830896755219,0.3572509990307672,8.541546613190162,414.5627199055818,38.70219156166645,32.812962971583495,2.132680206335186,4.416921442562212,0.0324773635482515,1.7213002680573328,1.4831329353701548,105.4431736533234,0.2165157569883437,18.512097222503392,13.510583236072652,0.909366179351044,0.2706446962354297,8.011083008568718,18.97760610002833,30.474592796109384,38.89705574295596,4.709217714496477,0.3897283625790187
Azerbaijan,AZE,2011,9359018,1.0578032866268663,8.750918098458621,3.290943558394695,0.373970858908488,0.0106848816830996,3.590120245521485,3.664914417303183,0.4915045574225842,0.3846557405915877,0.3632859772253884,8.302153067768435,418.2917481299855,37.087224322038914,31.44560679336229,2.1583460999861317,4.338061963338461,0.0,1.634786897514248,1.4638287905846532,107.08388422802476,0.2243825153450928,18.645118537008905,13.591169500902764,0.908214943063471,0.2564371603943918,8.013661262324744,19.275526556311785,30.323694216636834,38.72201121955317,4.615868887099053,0.3632859772253884
Azerbaijan,AZE,2012,9485577,0.980435876489116,8.77121128213919,3.3630004795701938,0.3584389225874188,0.0,3.447339049590763,3.721439402157612,0.4638621351131302,0.3162696375771342,0.3584389225874188,7.980537188196354,419.5738435310788,35.316776196113324,29.86639610853404,2.161175856777084,4.195843858523314,0.0,1.5391789028753866,1.4864672966125307,108.1958430151376,0.1686771400411382,18.870755042102346,13.610136737069343,0.8960973064685469,0.2424733888091362,7.854029333165499,19.47166735349889,30.045615569827756,38.36350703810638,4.522655817353019,0.3268119588297054
Azerbaijan,AZE,2013,9614478,0.7800735515750309,8.913640449330686,3.442724607617803,0.3432323626930136,0.0,3.442724607617803,3.744353047560148,0.405638246819016,0.2912274592546782,0.3536333433806807,7.634319824747636,420.59485704788136,33.543162717726325,28.26986550907912,2.142602021659418,4.09798639094083,0.0,1.497741219024059,1.3937314121473885,108.57583739855664,0.1144107875643378,18.992190735680083,13.614883720156206,0.8840833584517017,0.2288215751286757,7.811136496437976,19.595447615564776,29.892418496355184,38.17159912373818,4.462020715009177,0.3120294206300124
Azerbaijan,AZE,2014,9741879,0.7493420930397514,9.04342991737015,3.531146301447596,0.3387436858946821,0.0,3.3771718987681947,3.746710465198757,0.379803526609189,0.2976838451801752,0.3592736062519356,7.257326846289099,424.3431888242504,31.98561591660089,26.391212619249323,2.124846756975733,3.972539589128545,0.0,1.4370944250077424,1.3549747435787285,109.46553534487546,0.4721881682168296,19.30839009599688,13.652397037573552,0.8622566550046455,0.2258291239297881,7.678190213612795,19.84216802528547,29.932623880875543,38.18565186449144,4.372873036094988,0.2874188850015484
Azerbaijan,AZE,2015,9863485,0.6995499055354167,9.01304153653602,3.5078879321051333,0.314290537269535,0.0,3.2138742036916974,3.6903792118100247,0.3649825594097826,0.3041521328414855,0.3447057505536836,6.904253415501723,421.0276590880404,30.29355243101196,24.68701478230058,2.1087881210343,3.812040064946619,0.0,1.3788230022147343,1.3078541712183878,110.03210325762142,0.6387194789671197,19.55698214170752,13.555046720302204,0.8414875675281099,0.2027680885609903,7.867401836166427,19.79016544355266,29.85760104060583,38.02915500961374,4.400067521773491,0.273736919557337
Azerbaijan,AZE,2016,9976254,0.6715947689383209,9.081565084449537,3.5684736976424216,0.3007140756440243,0.0,3.1174025841763853,3.618592710249759,0.3408092857298942,0.3207616806869592,0.3508330882513617,6.535519243996794,424.8989650824849,28.698146618961385,22.784103131295577,2.0949747269867025,3.688759327900032,0.0,1.3331657353551745,1.2730229202263694,111.8155171269697,1.383284747962512,20.04760504293495,13.632371429195768,0.8219518067603332,0.2004760504293495,7.678232731444088,20.05762884545642,30.19169319466004,38.39116365722044,4.139830441366068,0.2606188655581544
Azerbaijan,AZE,2017,10071569,0.6453810722043407,9.005548192143648,3.5744182460548104,0.2978681871712342,0.0,3.087900207008461,3.614134004344308,0.3276550058883576,0.3276550058883576,0.357441824605481,6.354521326319663,427.79829041532656,27.066289274292817,20.84084416241402,2.114864128915763,3.663778702206181,0.0,1.260975325691558,1.260975325691558,114.1927340218788,0.357441824605481,20.582691733532283,13.711865549449143,0.8241019845070813,0.188649851875115,7.694928168590216,20.235178848499174,30.51163130590676,38.72286433226044,4.1006520433906575,0.2482234893093618
Azerbaijan,AZE,2018,10152524,0.6205353466783236,9.042086480169855,3.378470220804206,0.2856432548201806,0.0,3.0829771985764327,3.644413940809202,0.3250423244505504,0.3447418592657353,0.3644413940809202,6.294001373451567,413.9660246062949,25.30405247010497,19.24644551443562,2.1669488296703365,3.693662777847164,0.0,1.1819720889110923,1.260770228171832,114.51339588066968,0.157596278521479,20.60571341668338,13.523730650624415,0.8273804622377647,0.1772958133366638,7.791166019405618,19.660135745554506,30.288034778346745,38.37469381998014,4.314198124525488,0.2363944177822184
Azerbaijan,AZE,2019,10232761,0.6058970789994997,9.195954053847249,3.303116333900498,0.2834034724352499,0.0,3.0490304620619986,3.6353824739969984,0.3127210730319998,0.3615837406932498,0.3811288077577498,6.215331326510998,411.7950179819504,23.98179728814149,17.834873696356244,2.198820044756249,3.703790208722749,0.0,1.1140688226764994,1.2606568256602495,116.4201919696942,0.0,21.01094709433749,13.544731475698496,0.8306653502412497,0.1759056035804999,7.847344426396747,19.60370226569349,30.47075955355549,38.55264478472623,4.0360563488192485,0.2345408047739999
Bangladesh,BGD,2000,129193336,2.6642241051814004,4.768047788471071,1.5929614202391986,22.322358794109935,6.940760473899366,25.172350994946058,2.8368336273939083,8.501986511130884,0.0147066409059984,0.1617730499659827,42.09427644162699,124.16739513561288,63.93596028823035,81.68687586177046,0.1896382643141903,7.261984472635647,0.1099127899290409,40.71107816273124,0.0975282502187264,44.78713979488849,0.0193508432973663,13.401620034024043,6.46085956012468,0.3645698877223822,19.431342805483403,6.38268215320332,43.16940929522867,20.408947408866357,33.312089719550244,1.3042468382424928,4.268021997667124
Bangladesh,BGD,2001,131670490,2.617898665069144,4.706445612832458,1.584257793830645,19.79562770670938,6.507152817613118,23.44564829978228,2.6703022066675683,7.78382460640953,0.0205057336689489,0.1564511531779064,40.61274473877936,126.43531591626947,59.56004264888815,78.0524170601932,0.1853110746379086,6.914229604522623,0.187589489490014,37.00905191436593,0.0630361442415836,44.37592660284017,0.0463277686594771,13.629477645294704,6.470698179979433,0.3478380007547629,17.06077041256549,6.2990575944541565,42.3101638035979,19.90499161961044,32.09299213513977,1.2090788148506169,3.879381021518185
Bangladesh,BGD,2002,134139820,2.6435103312349755,4.676463707793853,1.6378432593692165,17.3319153104574,6.451477271998725,21.49175390275609,2.476520394913308,7.4974008463706,0.0283286499117115,0.1520801205786618,38.8400700105308,132.13824202239127,55.78283913009575,75.29307852060633,0.1826452428518243,6.547645583541114,0.09840478390384,34.34625154558878,0.3183245661131795,44.70484603304224,0.0193827604659078,14.194144587341777,6.5849201228986285,0.3339798726433359,14.74804424219445,6.165954300520158,42.46911916237848,19.63846380590044,31.3292503299915,1.1368734504042126,3.5313898587309867
Bangladesh,BGD,2003,136503220,2.8438889573447423,4.62699707743158,1.6842093541822676,14.857524972670973,8.094314551700686,19.48671980045599,2.350127711273038,6.997637125336677,0.0388269229106829,0.1487144405824273,36.82697008905724,137.6941877268536,51.85079150513812,72.55359983449475,0.1816806958839505,6.199853747039813,0.230031203659518,31.5977894147845,0.4131770664457585,45.02164857356478,0.0073258345114496,14.671448776080156,6.690684659306938,0.3208715516014933,12.442929917697182,6.014510133900138,42.44148965863223,19.39954236976974,30.59268491981361,1.0746999228296592,3.2292278526469924
Bangladesh,BGD,2004,138789730,2.960593698107201,4.554371566253497,1.6881652554551407,12.683935619732097,8.658421628170903,17.841377744592485,2.304925587793852,6.422665423443074,0.0525975517064555,0.1469849390153003,34.31017554396856,141.62935542853208,47.93510297916136,69.68094829494949,0.1822901449552499,5.938479741980909,0.7219554357516222,29.231990003871324,0.108077161040662,45.23533549636562,0.0590821813688952,14.799365918501318,6.747617420971999,0.3127032526109821,10.441694785341824,5.886602704681391,41.71057901762616,19.09939589910579,29.81632718789784,1.0281740587001649,2.9922963320124625
Bangladesh,BGD,2005,140912590,3.127470724936644,4.526919844422703,1.7223443270753878,10.753474902420004,5.020133403267941,16.700424000438854,2.312781278095875,6.307456274843859,0.0695466600961631,0.1504478769427203,33.14962843277524,148.59424555321849,44.58366708042199,66.40996379386682,0.1859308667877015,5.919272365939764,0.1646410728807127,27.661119563553545,0.088707474612453,46.32872052099816,0.0872881550186537,15.190977612433354,6.9681495457574085,0.3165082694172323,8.59185116106375,6.014366778724314,41.743608573229686,19.038043371426216,29.50410605610187,1.0034589528160685,2.8904443527721693
Bangladesh,BGD,2006,142628830,3.152938995573336,4.5544789226694204,1.7843517330963172,9.294053663624668,2.4658408822395863,15.57889803905704,2.376097455191913,6.090633990337017,0.0876400654762434,0.1549476357619984,32.164605150305164,156.2187672716659,41.50142716588224,63.09944490184769,0.1900036619524958,5.946203162432167,0.1079725606667319,26.296927486539715,0.0883411860000534,47.6586676059812,0.0680086908095649,15.513693830342714,7.166853994385288,0.321814320428766,7.221541395242462,6.053474602575089,42.13664236045405,18.940770950725742,29.207979901398616,0.9871776975244064,2.8185045057159903
Bangladesh,BGD,2007,144135940,3.2143266974218925,4.615781462971692,1.8100967739205085,8.378201855831378,2.63015594861351,15.280019681420193,2.352640153455134,5.607900430662887,0.1075373706238707,0.1561026347765866,30.655782312170025,159.56186916323574,39.516861651576974,60.1085336523285,0.1921796881471755,5.875009383502824,3.819311130867152,24.70584366397444,0.1436144239944596,48.43760688694298,0.0131820002700228,15.486075159325289,7.261200780318913,0.3323251647021555,6.378700551715276,6.19345875844706,41.72311222308607,18.533892379652155,28.482139846592045,0.9747742304937964,2.754344266946884
Bangladesh,BGD,2008,145421330,3.1893533087615134,4.738644599110736,1.8202281604768709,7.434947816802391,4.5227202914455535,14.183613916885507,2.333907962470154,5.110667052763168,0.1285918647560162,0.1540351748949071,28.70005383666894,160.913120516777,36.76076955148189,57.13535971648726,0.1904809975262913,5.673170503941891,0.0467606780930968,22.925110092171487,0.0522619343393434,48.86422095025537,0.0151284546771783,15.351943212182148,7.216960538044866,0.3328260028979243,5.5074451595237095,6.177910764535024,40.83169917370444,17.825445551900813,27.39144250709301,0.9414024751389636,2.663295680214175
Bangladesh,BGD,2009,146706820,2.6215550170060262,4.93433093294504,1.871078658783552,6.638409857155925,2.7980975935542736,13.029387454516428,2.400024756858611,4.776874040347955,0.1458691559124518,0.1547303663183483,26.88763889776903,164.96574596872867,34.22199458757269,53.936142845983575,0.1901752079419348,5.614599239490025,0.1451875243427674,22.02487927964085,0.0988365776042313,50.049479635643394,0.013632631393687,15.462812158289577,7.258012953999003,0.338770890133124,4.774829145638901,6.23215744162405,40.5686661329037,17.379560132241977,26.78198600446796,0.9270189347707216,2.647457016654032
Bangladesh,BGD,2010,148391140,2.4684762176501915,5.160685469496359,1.953620681126919,5.925555932786823,3.364756143796725,11.570097783466048,2.409847380375944,4.675481298950867,0.1657780916030431,0.154321882020719,25.40380780146308,169.85785000371317,32.06660451560652,50.84400591571707,0.1886905107676914,5.480785443120122,0.0721067309005106,21.260029406068316,0.0990625181530379,51.25508167131811,0.0855846245267743,15.692985443740106,7.258519612424299,0.3409907087444708,4.143778395394765,6.188374858498964,40.63180591509709,16.90464808074121,26.14643974027021,0.9899512868490664,2.655818939055256
Bangladesh,BGD,2011,150211000,2.215550126155874,5.293220869310503,1.8061260493572375,5.130116968797226,3.400549893150301,10.246919333470917,2.4485556983177,4.558920451897664,0.1903988389665204,0.1464606453588618,22.857846629075095,162.0127687053545,29.347384678885035,48.06039504430434,0.1837415369047539,5.015611373334842,0.0266292082470657,20.16163929405969,0.0938679590709069,50.857127640452426,0.2676235428830112,14.63341566196883,6.970195258669472,0.3288707218512626,3.5343616645918075,5.80183874682946,37.65636338217574,16.02412606267184,24.84971140595562,0.8448116316381624,2.561729833367729
Bangladesh,BGD,2012,152090660,1.9757952263472327,5.5059265309257,1.6805765718946843,4.465757463344561,0.7147052948550555,8.985430137524553,2.388049338466938,4.788591225785988,0.2104008227724174,0.1426780579425455,20.974332020125363,156.77688557601107,26.75049210779939,44.59905690461202,0.1821282122123738,4.680760804115124,0.1788406993565548,19.43577600360206,0.0677227648298718,51.09781231799506,0.208428315058926,13.959437088378737,6.795946575549084,0.3287512855819023,2.9916366987953107,5.518419079777812,35.30657306635398,15.48287054576527,24.03960900689102,0.806755654817988,2.518892350128535
Bangladesh,BGD,2013,154030140,1.8743084957268752,5.931955914602168,1.7652389331075071,4.063490431158473,0.3122765453566425,7.950392046647493,2.493667797744,4.767248799488204,0.222683690347876,0.1454260834924905,20.2440898904591,159.6012312914862,25.43852781020649,41.13350802641613,0.1817826043656131,4.511454706202306,0.0324611793510023,19.52539937962791,0.0850482898996261,52.26444642587484,0.0915405257698266,14.304343292812693,6.79737095609989,0.3181195576398229,2.6124757141686685,5.434650646944813,35.57225878000241,15.221046997684995,23.75314337830245,0.7914035525774372,2.544956461118584
Bangladesh,BGD,2014,155961310,1.821605627703435,6.486865235999877,1.9690781002031847,3.830437177015248,0.8393107239224908,7.087014080607556,2.5807682687456266,4.7261721512854695,0.2301852940322186,0.1558078731193012,20.148586851444115,167.17735956436889,24.895918096609982,37.96454389874002,0.1827376289670816,4.47162184005764,0.0506535883803489,19.76387605361868,0.0564242503477304,54.00954890671282,0.1917142142496751,15.371119927115256,6.94082397743389,0.3231570701733654,2.3300650654960515,5.502005593566763,37.35798320750191,15.15183477235476,23.77128019763363,0.7873747662160571,2.608980393919492
Bangladesh,BGD,2015,157830000,1.4990812899955648,6.925172654121523,2.014826078692264,3.613381486409428,0.5708673889628081,6.451245010454286,2.589495026294114,4.7132991193055815,0.2331622631945764,0.1476271938161313,19.40632325920294,170.34720902236583,23.73313058353925,35.006652727618324,0.1812076284610023,4.344547931318507,0.1007413039346131,19.844769688905785,0.0595577520116581,55.19356269403789,0.1032756763606412,15.53570297155167,6.888424253944117,0.3282012291706266,2.2036368244313502,5.365900019007793,36.94354685421023,14.966736361908382,23.6469619210543,0.7812203003231325,2.624976240258506
Bangladesh,BGD,2016,159784580,1.4607166724098155,7.533267603169216,2.153524451483366,3.323850148744015,0.362988718936458,5.883546459864901,2.535914291604359,4.508570226238352,0.2359426673086977,0.1558348120951345,19.01059539036871,174.61885245747743,23.22063868741277,32.25968363154943,0.1846235725625088,4.310178116061011,0.1239168385334805,20.149003114067703,0.0619584192667402,57.224545697713765,0.1445696449557272,16.43400132853871,7.050117101412414,0.3335741158502278,1.9457447020231864,5.274601591718049,38.14385593403318,15.140384635363436,23.983540839798184,0.7816774309510969,2.6723479825149585
Bangladesh,BGD,2017,161793970,1.4561729340098395,8.248762299361342,2.4419945934944303,3.1564835203685275,0.3461192033300128,5.398841501942254,2.4852594939106813,4.272717951107819,0.2367208122774909,0.1674969716114883,18.951262522330097,186.44637992380063,23.26971765387795,29.298990561885592,0.1885113518136677,4.3858247621960205,0.1996366119207038,20.728213789426142,0.0642792806184309,60.00223617728151,0.0859117308265567,18.09894398412994,7.356887280780613,0.3374662232467625,1.760263376935494,5.3351802913297695,40.905727203554,15.618629050266833,24.804385478642992,0.7880392575817257,2.772043976669835
Bangladesh,BGD,2018,163683950,1.4283624020559131,8.845094464057105,2.578750085148849,2.8726090737668537,0.0946946844818933,4.952837465127155,2.4327369910122525,4.118302374789954,0.2278781762048142,0.1747269662052999,18.197263690178545,191.45188028514707,22.789039487377963,26.579270600446776,0.1918331027568677,4.406662962373525,0.041543474482379,20.22800647222895,0.0873634831026499,62.1178802197772,0.0360450734479464,19.062345452929257,7.538307818206978,0.3390680637900051,1.5383304227445636,5.277854059606944,41.89659401547922,15.705266154684072,24.979846832875182,0.7862713479238496,2.7247631792854463
Bangladesh,BGD,2019,165516220,1.4034878273561346,9.433516545991685,2.712120902712737,2.6595580783563086,0.0664587434391626,4.58081993414301,2.388889741440446,3.9863162655599553,0.2168971717696307,0.180646948075542,17.572900106104406,196.21279412978376,22.53676407061495,24.2725456151669,0.194542867158276,4.449714958449389,0.0791463217320937,19.893518592920984,0.068271254623867,64.13087490760724,0.0936464112097291,19.99501921926443,7.718276794866388,0.3389395915397294,1.378716841165174,5.203115440891533,42.83145180575052,15.808118382597184,25.18121788909872,0.8500677456263802,2.6807040421778603
